,collection_geoloc_x,collection_geoloc_y,collect_from,delivery_geoloc_x,delivery_geoloc_y,deliver_by,load_Size
84,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
85,-2.0939263999999866,57.19625740000001,Fri Aug 19 2016 12:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.5
86,-2.0939263999999866,57.19625740000001,Fri Aug 19 2016 12:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.5
89,-2.082431100000008,57.1101158,Fri Aug 19 2016 14:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.5
90,-2.082431100000008,57.1101158,Fri Aug 19 2016 14:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.5
91,-2.087892399999987,57.12535159999999,Fri Aug 19 2016 14:30:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,1.0
92,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
93,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
94,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
95,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
96,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
97,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
98,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
99,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
100,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
101,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
103,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
104,-2.155864000000065,57.067443,Fri Aug 19 2016 15:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 19:00:00 GMT+0100,0.6
