collection_geoloc,collect_from,delivery_geoloc,deliver_by,job_id,list_of_vehicle_type,nb_of_vehicle,nb_of_items_on_job,no_of_Artics,load_Size,no_of_vehicles_notArtic,abilities
"-2.0827054977326043,57.146212034848105",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 18:00:00 GMT+0000 (GMT),1011051,Artic # Artic # Artic,3,3,3,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.0827054977326043,57.146212034848105",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 18:00:00 GMT+0000 (GMT),1011051,Artic # Artic # Artic,3,3,3,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.0827054977326043,57.146212034848105",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 18:00:00 GMT+0000 (GMT),1011051,Artic # Artic # Artic,3,3,3,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.0827054977326043,57.146212034848105",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 18:00:00 GMT+0000 (GMT),1011051,Artic # Artic # Artic,3,3,3,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 08:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 12:00:00 GMT+0000 (GMT),1010521,Artic # Artic # Artic # Artic # Artic,5,19,5,0.263157895,0,
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1901880000000347,57.203514",Mon Nov 14 2016 08:30:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 11:00:00 GMT+0000 (GMT),1011033,Artic # Artic,2,5,2,0.4,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.2177685999999994,57.20741650000001",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 16:00:00 GMT+0000 (GMT),1011198,Artic,1,1,1,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-1.7829501628875732,57.50913821679245",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 10:00:00 GMT+0000 (GMT),1011217,Artic,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.090432999999962,57.144523",Mon Nov 14 2016 10:00:00 GMT+0000 (GMT),1011217,Artic,1,2,1,0.5,0,
"-2.1970536999999695,57.2131249",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011082,Artic,1,1,1,1,0,
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
